CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,53.70,49500,23.0,2.3018e+1
42963529,Spencer Torkelson,9000,10.94,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963454,Wenceel Perez,3000,6.20,54.29,49200,23.3,2.3278e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963450,Josh Smith,3600,5.91,53.62,50000,23.3,2.3313e+1
42963522,Riley Greene,12300,12.27,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963440,Spencer Torkelson,6000,7.29,42963445,Matt Vierling,4600,6.82,42963447,Hao-Yu Lee,4200,6.20,54.65,48700,23.2,2.3243e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963442,Kyle Higashioka,5400,6.34,52.66,49300,23.2,2.3233e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963437,Josh Jung,6600,7.28,42963448,Ezequiel Duran,4000,5.70,54.16,49300,23.7,2.3730e+1
42963539,Josh Smith,5400,8.87,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,53.86,49800,23.7,2.3712e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963445,Matt Vierling,4600,6.82,52.99,48300,23.4,2.3385e+1
42963537,Ezequiel Duran,6000,8.55,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,53.57,49400,24.2,2.4180e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963442,Kyle Higashioka,5400,6.34,42963447,Hao-Yu Lee,4200,6.20,53.03,48900,23.2,2.3202e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963437,Josh Jung,6600,7.28,42963448,Ezequiel Duran,4000,5.70,42963450,Josh Smith,3600,5.91,53.43,49300,23.4,2.3378e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963440,Spencer Torkelson,6000,7.29,42963448,Ezequiel Duran,4000,5.70,53.36,49900,24.0,2.4048e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963431,Brandon Nimmo,8800,7.49,42963442,Kyle Higashioka,5400,6.34,42963450,Josh Smith,3600,5.91,52.73,49300,23.4,2.3437e+1
42963531,Kyle Higashioka,8100,9.51,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,51.23,47700,23.2,2.3202e+1
42963531,Kyle Higashioka,8100,9.51,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963437,Josh Jung,6600,7.28,42963445,Matt Vierling,4600,6.82,53.06,49300,24.1,2.4050e+1
42963530,Andrew McCutchen,8700,6.77,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963431,Brandon Nimmo,8800,7.49,42963439,Jake Burger,6200,7.36,42963448,Ezequiel Duran,4000,5.70,49.39,49300,23.8,2.3773e+1
42963543,Wenceel Perez,4500,9.30,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963440,Spencer Torkelson,6000,7.29,55.15,49300,23.8,2.3757e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963454,Wenceel Perez,3000,6.20,54.25,47500,23.8,2.3753e+1
42963522,Riley Greene,12300,12.27,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963436,Colt Keith,6800,6.35,42963440,Spencer Torkelson,6000,7.29,42963454,Wenceel Perez,3000,6.20,54.18,49700,23.3,2.3290e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963450,Josh Smith,3600,5.91,54.33,49100,23.3,2.3347e+1
42963522,Riley Greene,12300,12.27,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963435,Kerry Carpenter,7400,6.90,42963445,Matt Vierling,4600,6.82,42963454,Wenceel Perez,3000,6.20,54.26,48900,23.5,2.3460e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963437,Josh Jung,6600,7.28,42963442,Kyle Higashioka,5400,6.34,53.52,49900,23.4,2.3393e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963448,Ezequiel Duran,4000,5.70,53.36,49900,23.3,2.3323e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963440,Spencer Torkelson,6000,7.29,53.50,49500,23.5,2.3510e+1
42963537,Ezequiel Duran,6000,8.55,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,52.51,48000,23.7,2.3712e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963448,Ezequiel Duran,4000,5.70,53.30,49300,23.7,2.3718e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963450,Josh Smith,3600,5.91,52.92,50000,23.3,2.3310e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963454,Wenceel Perez,3000,6.20,52.69,50000,23.4,2.3417e+1
42963525,Colt Keith,10200,9.52,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963433,Riley Greene,8200,8.18,42963440,Spencer Torkelson,6000,7.29,42963454,Wenceel Perez,3000,6.20,53.26,49000,23.4,2.3373e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963440,Spencer Torkelson,6000,7.29,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,52.94,49900,23.4,2.3385e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963439,Jake Burger,6200,7.36,42963512,Drew Anderson,4000,2.43,42963450,Josh Smith,3600,5.91,51.98,49900,22.2,2.2195e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963507,Kenley Jansen,4000,3.20,52.97,49500,22.6,2.2607e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963447,Hao-Yu Lee,4200,6.20,42963500,Burch Smith,4000,2.25,49.26,49500,18.5,1.8492e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963437,Josh Jung,6600,7.28,42963442,Kyle Higashioka,5400,6.34,42963447,Hao-Yu Lee,4200,6.20,42963508,Tyler Alexander,4000,1.30,49.09,47300,21.2,2.1180e+1
42963516,Jack Leiter,18300,20.48,42963433,Riley Greene,8200,8.18,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963441,Andrew McCutchen,5800,4.51,42963448,Ezequiel Duran,4000,5.70,52.16,48900,23.9,2.3898e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963445,Matt Vierling,4600,6.82,42963507,Kenley Jansen,4000,3.20,42963449,Jake Rogers,3800,5.26,48.46,46100,18.7,1.8748e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963438,Evan Carter,6400,5.93,42963450,Josh Smith,3600,5.91,52.20,48500,22.7,2.2673e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963438,Evan Carter,6400,5.93,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,42963512,Drew Anderson,4000,2.43,48.37,46900,21.2,2.1210e+1
42963516,Jack Leiter,18300,20.48,42963433,Riley Greene,8200,8.18,42963437,Josh Jung,6600,7.28,42963441,Andrew McCutchen,5800,4.51,42963442,Kyle Higashioka,5400,6.34,42963450,Josh Smith,3600,5.91,52.70,47900,23.9,2.3870e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963440,Spencer Torkelson,6000,7.29,42963495,Brant Hurter,4000,5.10,42963499,Tyler Holton,4000,3.23,48.80,47700,20.4,2.0418e+1
42963524,Kerry Carpenter,11100,10.35,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963440,Spencer Torkelson,6000,7.29,42963507,Kenley Jansen,4000,3.20,42963449,Jake Rogers,3800,5.26,48.17,46500,19.4,1.9393e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963436,Colt Keith,6800,6.35,42963438,Evan Carter,6400,5.93,42963442,Kyle Higashioka,5400,6.34,42963450,Josh Smith,3600,5.91,53.32,49500,23.7,2.3690e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963439,Jake Burger,6200,7.36,42963441,Andrew McCutchen,5800,4.51,42963442,Kyle Higashioka,5400,6.34,42963499,Tyler Holton,4000,3.23,49.41,48500,22.9,2.2852e+1
42963516,Jack Leiter,18300,20.48,42963435,Kerry Carpenter,7400,6.90,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963450,Josh Smith,3600,5.91,53.86,48500,24.3,2.4278e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963441,Andrew McCutchen,5800,4.51,42963449,Jake Rogers,3800,5.26,51.77,49900,23.3,2.3335e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963437,Josh Jung,6600,7.28,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963448,Ezequiel Duran,4000,5.70,55.60,49900,25.9,2.5885e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963495,Brant Hurter,4000,5.10,42963512,Drew Anderson,4000,2.43,42963449,Jake Rogers,3800,5.26,47.25,46300,17.9,1.7870e+1
42963525,Colt Keith,10200,9.52,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963447,Hao-Yu Lee,4200,6.20,42963499,Tyler Holton,4000,3.23,47.68,46200,20.1,2.0100e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963438,Evan Carter,6400,5.93,42963440,Spencer Torkelson,6000,7.29,42963441,Andrew McCutchen,5800,4.51,42963450,Josh Smith,3600,5.91,51.61,48900,23.9,2.3930e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963438,Evan Carter,6400,5.93,42963441,Andrew McCutchen,5800,4.51,42963454,Wenceel Perez,3000,6.20,50.25,49700,22.5,2.2470e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963431,Brandon Nimmo,8800,7.49,42963439,Jake Burger,6200,7.36,42963447,Hao-Yu Lee,4200,6.20,42963450,Josh Smith,3600,5.91,53.08,48500,22.8,2.2797e+1
42963537,Ezequiel Duran,6000,8.55,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963436,Colt Keith,6800,6.35,42963438,Evan Carter,6400,5.93,50.28,49200,22.7,2.2670e+1
42963528,Jake Burger,9300,11.04,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963441,Andrew McCutchen,5800,4.51,42963450,Josh Smith,3600,5.91,51.84,49300,23.0,2.2982e+1
42963531,Kyle Higashioka,8100,9.51,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963439,Jake Burger,6200,7.36,42963441,Andrew McCutchen,5800,4.51,50.24,48700,22.6,2.2638e+1
42963516,Jack Leiter,18300,20.48,42963469,Jacob Latz,10800,2.14,42963439,Jake Burger,6200,7.36,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,42963495,Brant Hurter,4000,5.10,47.12,48700,20.5,2.0548e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963441,Andrew McCutchen,5800,4.51,42963445,Matt Vierling,4600,6.82,42963448,Ezequiel Duran,4000,5.70,50.23,48800,23.0,2.2983e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963448,Ezequiel Duran,4000,5.70,42963495,Brant Hurter,4000,5.10,42963450,Josh Smith,3600,5.91,52.78,45500,24.4,2.4393e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963441,Andrew McCutchen,5800,4.51,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,42963454,Wenceel Perez,3000,6.20,51.54,45500,24.4,2.4357e+1
42963538,Jake Rogers,5700,7.89,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963440,Spencer Torkelson,6000,7.29,50.26,46300,21.9,2.1918e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963441,Andrew McCutchen,5800,4.51,42963442,Kyle Higashioka,5400,6.34,42963449,Jake Rogers,3800,5.26,48.99,46100,21.6,2.1582e+1
42963530,Andrew McCutchen,8700,6.77,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963435,Kerry Carpenter,7400,6.90,42963450,Josh Smith,3600,5.91,49.03,49700,22.9,2.2897e+1
42963524,Kerry Carpenter,11100,10.35,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963447,Hao-Yu Lee,4200,6.20,47.81,48700,19.7,1.9663e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963440,Spencer Torkelson,6000,7.29,42963445,Matt Vierling,4600,6.82,42963450,Josh Smith,3600,5.91,54.48,48700,22.8,2.2808e+1
42963518,Kevin McGonigle,14100,12.63,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963439,Jake Burger,6200,7.36,42963454,Wenceel Perez,3000,6.20,47.62,45700,19.5,1.9512e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963437,Josh Jung,6600,7.28,42963502,Kyle Finnegan,4000,2.46,42963454,Wenceel Perez,3000,6.20,52.22,49700,22.6,2.2640e+1
42963539,Josh Smith,5400,8.87,42963427,Jack Leiter,12200,13.65,42963480,Jakob Junis,10200,1.99,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963454,Wenceel Perez,3000,6.20,46.30,46400,19.7,1.9698e+1
42963525,Colt Keith,10200,9.52,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963445,Matt Vierling,4600,6.82,48.15,48800,20.4,2.0427e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963503,Cole Winn,4000,1.78,42963449,Jake Rogers,3800,5.26,42963450,Josh Smith,3600,5.91,46.15,45800,18.5,1.8548e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963499,Tyler Holton,4000,3.23,52.60,49900,23.3,2.3293e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963448,Ezequiel Duran,4000,5.70,42963450,Josh Smith,3600,5.91,54.11,49700,24.3,2.4265e+1
42963534,Matt Vierling,6900,10.23,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963438,Evan Carter,6400,5.93,52.76,49900,22.4,2.2392e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963439,Jake Burger,6200,7.36,42963447,Hao-Yu Lee,4200,6.20,42963448,Ezequiel Duran,4000,5.70,54.95,49100,24.6,2.4587e+1
42963522,Riley Greene,12300,12.27,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963437,Josh Jung,6600,7.28,42963447,Hao-Yu Lee,4200,6.20,52.65,49500,22.2,2.2188e+1
42963516,Jack Leiter,18300,20.48,42963429,Kevin McGonigle,9400,8.42,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963447,Hao-Yu Lee,4200,6.20,42963448,Ezequiel Duran,4000,5.70,54.01,48900,24.5,2.4483e+1
